CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,MonthlyProfit,CostToServe,MarketingSpend,Discount,Region,SignupMonth
6026-QUNXV,1,United States,California,Berkeley,94704,"37.8107, -122.206",37.8107,-122.206,Male,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,78.33,4072.13,Yes,1,7,4586,Competitor made better offer,10.2,37.5,377.99,0.19,North California,2016-10-01
6272-OAURX,1,United States,California,Riverside,92501,"33.9641, -117.4049",33.9641,-117.4049,Male,0,Yes,Yes,71,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),85.62,6054.5,No,0,5,6111,,15.6,38.88,406.28,0.166,South California,2015-03-01
1837-DRMPL,1,United States,California,Riverside,92501,"33.9827, -117.3994",33.9827,-117.3994,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.57,1087.18,No,0,5,4256,,-17.72,12.88,481.08,0.223,South California,2016-07-01
6765-RETMO,1,United States,California,Oakland,94601,"37.8935, -122.3256",37.8935,-122.3256,Male,0,No,No,10,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),65.84,702.55,No,0,40,4522,,19.66,27.02,339.63,0.076,North California,2020-04-01
6560-THAEZ,1,United States,California,Oakland,94601,"37.7798, -122.3174",37.7798,-122.3174,Male,0,Yes,No,57,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,69.25,3954.99,No,0,25,5654,,13.7,35.49,466.59,0.009,North California,2016-05-01
3003-GWGMJ,1,United States,California,Bakersfield,93301,"35.3495, -119.04",35.3495,-119.04,Male,0,Yes,No,5,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,68.23,357.98,Yes,1,36,2765,Don't know,18.93,32.31,293.11,0.07,Central California,2020-09-01
6948-PNNVP,1,United States,California,San Francisco,94109,"37.8523, -122.541",37.8523,-122.541,Female,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,76.19,1612.41,Yes,1,91,3238,Long wait times,35.07,28.16,219.55,0.05,North California,2019-05-01
5575-XCVFI,1,United States,California,Santa Rosa,95401,"38.4217, -122.7258",38.4217,-122.7258,Female,0,No,No,45,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,56.2,2516.36,Yes,1,31,3150,Network reliability,26.14,20.91,150.82,0.051,North California,2017-05-01
1119-OVJRK,1,United States,California,Fresno,93701,"36.7739, -119.8125",36.7739,-119.8125,Male,0,No,No,22,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Electronic check,41.33,902.52,No,0,21,3751,,1.41,19.67,364.94,0.122,Central California,2019-04-01
7832-ZSIVA,1,United States,California,Riverside,92501,"33.9067, -117.336",33.9067,-117.336,Male,0,Yes,No,57,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),77.2,4404.42,No,0,6,5848,,23.11,33.94,352.06,0.071,South California,2016-05-01
9881-VQQGL,1,United States,California,Riverside,92501,"33.972, -117.3544",33.972,-117.3544,Male,0,No,No,70,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,76.89,5380.22,No,0,35,5971,,18.89,30.36,528.57,0.073,South California,2015-04-01
1912-IPJUW,1,United States,California,Oakland,94601,"37.7214, -122.3066",37.7214,-122.3066,Female,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.92,1443.15,No,0,5,4932,,-3.74,12.81,278.4,0.057,North California,2015-08-01
6053-IHOSD,1,United States,California,Anaheim,92805,"33.7838, -117.9372",33.7838,-117.9372,Female,0,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.66,5545.61,Yes,1,31,4948,Network reliability,29.25,38.66,464.44,0.048,South California,2016-01-01
5031-LHGVL,1,United States,California,Sacramento,95814,"38.6236, -121.5061",38.6236,-121.5061,Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.79,1272.81,No,0,5,4639,,1.06,9.39,118.59,0.181,North California,2015-06-01
6188-AHFIV,1,United States,California,San Diego,92101,"32.7132, -117.0868",32.7132,-117.0868,Male,0,No,No,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.25,1184.6,No,0,10,5162,,-10.11,11.88,342.85,0.12,South California,2015-10-01
6144-XKUEV,1,United States,California,Long Beach,90802,"33.7541, -118.2348",33.7541,-118.2348,Male,0,Yes,No,51,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),47.74,2457.24,No,0,19,4813,,6.63,24.85,345.67,0.039,South California,2016-11-01
6493-BRMAW,1,United States,California,Anaheim,92805,"33.7992, -117.9503",33.7992,-117.9503,Female,0,No,No,16,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,57.96,925.38,Yes,1,44,3378,Moved,7.5,27.3,464.09,0.066,South California,2019-10-01
5831-PPCIS,1,United States,California,Berkeley,94704,"37.8605, -122.3294",37.8605,-122.3294,Female,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),50.17,288.24,No,0,11,3009,,10.8,19.5,308.29,0.14,North California,2020-08-01
4048-XILLA,1,United States,California,Anaheim,92805,"33.8517, -117.9884",33.8517,-117.9884,Female,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.83,280.28,Yes,1,59,2850,Competitor made better offer,-2.79,12.41,264.63,0.009,South California,2020-01-01
8306-DMXZF,1,United States,California,Sacramento,95814,"38.6307, -121.479",38.6307,-121.479,Female,0,No,No,55,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),72.64,3970.08,No,0,15,5493,,20.41,32.92,371.06,0.053,North California,2016-07-01
4385-OSGOV,1,United States,California,Bakersfield,93301,"35.242, -119.0086",35.242,-119.0086,Male,0,No,No,7,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),78.33,547.04,Yes,1,52,3034,Don't know,28.56,38.13,217.36,0.033,Central California,2020-07-01
7859-VXWNZ,1,United States,California,Bakersfield,93301,"35.3317, -118.9546",35.3317,-118.9546,Female,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.41,68.0,Yes,1,46,2000,Attitude of support person,-6.12,15.71,373.95,0.047,Central California,2020-10-01
5449-SYBYV,1,United States,California,Santa Rosa,95401,"38.4484, -122.662",38.4484,-122.662,Female,1,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,90.74,6377.96,No,0,10,5808,,28.36,36.44,280.67,0.157,North California,2015-04-01
9971-UEHAP,1,United States,California,San Francisco,94109,"37.77, -122.2995",37.77,-122.2995,Male,0,Yes,Yes,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.25,546.86,No,0,8,3751,,-1.94,12.35,139.91,0.11,North California,2018-05-01
4935-MTVBX,1,United States,California,San Diego,92101,"32.7359, -117.1648",32.7359,-117.1648,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),75.38,340.2,Yes,1,66,2795,Price too high,24.17,31.39,439.45,0.02,South California,2020-09-01
4362-TPLFE,1,United States,California,San Jose,95112,"37.3516, -121.8993",37.3516,-121.8993,Female,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,265.5,No,0,6,3820,,-9.63,9.89,390.24,0.146,Central California,2019-12-01
7579-IFAVK,1,United States,California,Modesto,95354,"37.6239, -121.0619",37.6239,-121.0619,Female,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.82,475.55,Yes,1,5,2473,Don't know,-3.62,15.27,261.93,0.126,Central California,2019-07-01
4134-JPMOH,1,United States,California,Fresno,93701,"36.7115, -119.7523",36.7115,-119.7523,Female,0,Yes,No,13,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,59.61,784.28,No,0,5,4595,,-9.27,35.58,387.23,0.288,Central California,2020-01-01
3667-WLZVS,1,United States,California,San Jose,95112,"37.3259, -121.8804",37.3259,-121.8804,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),87.67,5972.12,Yes,1,37,5394,Long wait times,33.32,34.12,310.78,0.083,Central California,2015-06-01
5934-VBMSC,1,United States,California,Anaheim,92805,"33.894, -117.8817",33.894,-117.8817,Female,1,No,No,10,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),74.91,731.38,Yes,1,9,3214,Network reliability,15.87,43.09,183.32,0.111,South California,2020-04-01
2641-BMOMB,1,United States,California,Sacramento,95814,"38.545, -121.5514",38.545,-121.5514,Female,1,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),89.61,6077.12,Yes,1,26,4616,Attitude of support person,25.31,43.35,431.71,0.033,North California,2015-06-01
5377-XAUHB,1,United States,California,San Diego,92101,"32.7126, -117.1435",32.7126,-117.1435,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,101.78,190.54,Yes,1,77,3565,Competitor offered higher download speeds,28.76,45.11,432.82,0.097,South California,2020-12-01
1456-AKMQC,1,United States,California,San Diego,92101,"32.7249, -117.1508",32.7249,-117.1508,Female,1,No,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,66.73,994.94,Yes,1,95,2747,Competitor offered higher download speeds,28.32,26.12,253.28,0.026,South California,2019-11-01
6886-TBRDL,1,United States,California,San Jose,95112,"37.4162, -121.8793",37.4162,-121.8793,Female,0,No,No,30,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.47,2330.66,Yes,1,65,3661,Moved,30.0,37.56,228.0,0.018,Central California,2018-08-01
6952-WNLVF,1,United States,California,Berkeley,94704,"37.8565, -122.3072",37.8565,-122.3072,Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,83.73, ,Yes,1,100,3319,Network reliability,26.78,36.36,361.46,0.066,North California,2021-02-01
2846-MDAJD,1,United States,California,San Francisco,94109,"37.8228, -122.3599",37.8228,-122.3599,Female,0,Yes,No,5,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,54.42,247.24,No,0,28,3350,,11.41,24.36,262.24,0.142,North California,2020-09-01
6732-OMMCK,1,United States,California,Riverside,92501,"34.0422, -117.273",34.0422,-117.273,Female,1,No,No,70,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,67.05,4703.23,Yes,1,21,4556,Product dissatisfaction,22.99,32.0,191.32,0.061,South California,2015-04-01
1641-JRZHG,1,United States,California,Riverside,92501,"33.9774, -117.431",33.9774,-117.431,Female,1,Yes,Yes,48,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,81.93,3925.06,No,0,16,4936,,13.6,32.35,456.46,0.207,South California,2017-02-01
7024-XHVIQ,1,United States,California,Berkeley,94704,"37.861, -122.237",37.861,-122.237,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),81.07,5131.08,No,0,5,5936,,16.44,37.73,349.76,0.152,North California,2015-11-01
2888-GZKAU,1,United States,California,San Francisco,94109,"37.7584, -122.5633",37.7584,-122.5633,Female,0,No,No,53,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,58.74,3133.1,No,0,55,5306,,20.73,30.65,149.95,0.019,North California,2016-09-01
2145-CVJDZ,1,United States,California,Sacramento,95814,"38.5688, -121.461",38.5688,-121.461,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),21.95,368.19,No,0,5,3538,,-3.48,14.11,184.78,0.165,North California,2019-09-01
3525-QGPST,1,United States,California,Sacramento,95814,"38.6243, -121.5879",38.6243,-121.5879,Male,0,No,No,48,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,53.3,2534.17,Yes,1,5,3797,Long wait times,3.63,25.61,257.61,0.25,North California,2017-02-01
4700-QVVTK,1,United States,California,Long Beach,90802,"33.7817, -118.2199",33.7817,-118.2199,Female,0,Yes,Yes,2,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),48.17,81.54,No,0,33,3198,,7.22,24.47,343.45,0.045,South California,2020-12-01
5779-ZGSUM,1,United States,California,Anaheim,92805,"33.8484, -117.98",33.8484,-117.98,Female,0,Yes,No,62,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,79.38,4920.85,Yes,1,33,4930,Long wait times,17.33,34.26,531.63,0.071,South California,2015-12-01
8793-LVQBV,1,United States,California,Oakland,94601,"37.7481, -122.282",37.7481,-122.282,Male,0,Yes,No,27,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,82.55,2206.95,Yes,1,72,4332,Network reliability,20.74,43.16,285.21,0.082,North California,2018-11-01
7280-FSNYH,1,United States,California,San Diego,92101,"32.6673, -117.1192",32.6673,-117.1192,Male,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.9,5747.86,No,0,47,6082,,44.45,38.35,419.94,0.006,South California,2016-05-01
3371-BUZRJ,1,United States,California,Oakland,94601,"37.9116, -122.3641",37.9116,-122.3641,Male,0,No,Yes,62,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.54,2733.27,No,0,37,4943,,8.65,22.13,275.68,0.051,North California,2015-12-01
8907-GSPWZ,1,United States,California,San Jose,95112,"37.3293, -121.9043",37.3293,-121.9043,Female,0,Yes,No,7,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,49.51,324.99,Yes,1,61,2668,Competitor offered higher download speeds,19.59,22.05,84.38,0.088,Central California,2020-07-01
4235-CETJD,1,United States,California,Stockton,95202,"37.919, -121.3165",37.919,-121.3165,Female,1,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,82.62,1092.68,No,0,66,4548,,18.47,36.34,433.35,0.118,Central California,2019-12-01
8334-QDSQZ,1,United States,California,Los Angeles,90001,"34.1238, -118.1646",34.1238,-118.1646,Female,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.23,971.7,No,0,5,4048,,-8.32,8.98,399.47,0.1,South California,2016-12-01
9887-ZXURO,1,United States,California,Anaheim,92805,"33.8507, -117.8927",33.8507,-117.8927,Female,0,No,No,60,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),72.69,4384.67,No,0,34,6022,,16.59,30.69,447.7,0.093,South California,2016-02-01
8132-ZDDMH,1,United States,California,San Francisco,94109,"37.8038, -122.4783",37.8038,-122.4783,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,73.53,462.94,Yes,1,29,3019,Competitor made better offer,15.3,31.36,281.3,0.206,North California,2020-08-01
5786-IUXHU,1,United States,California,Oakland,94601,"37.7975, -122.2948",37.7975,-122.2948,Female,1,Yes,No,63,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),78.38,4886.0,No,0,11,6129,,23.69,35.06,322.46,0.079,North California,2015-11-01
1958-USSMC,1,United States,California,Santa Rosa,95401,"38.4245, -122.6363",38.4245,-122.6363,Female,1,Yes,No,59,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.04,3475.76,Yes,1,25,4149,Moved,15.99,30.6,205.18,0.05,North California,2016-03-01
8579-CMEWO,1,United States,California,Santa Rosa,95401,"38.4319, -122.6784",38.4319,-122.6784,Female,0,Yes,Yes,56,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,72.08,4061.33,Yes,1,39,4782,Long wait times,30.1,31.21,218.69,0.023,North California,2016-06-01
5570-IUFSZ,1,United States,California,Riverside,92501,"33.9115, -117.4214",33.9115,-117.4214,Female,0,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.74,1589.06,Yes,1,27,3823,Network reliability,4.54,12.96,230.13,0.089,South California,2016-10-01
3394-RIYXI,1,United States,California,San Diego,92101,"32.7113, -117.1745",32.7113,-117.1745,Female,0,No,Yes,8,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,67.56,564.99,No,0,37,3801,,22.17,29.53,281.84,0.061,South California,2020-06-01
3078-CSXDV,1,United States,California,Santa Rosa,95401,"38.4552, -122.7259",38.4552,-122.7259,Male,0,Yes,No,26,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),53.88,1416.07,No,0,23,4625,,14.93,24.53,339.68,0.005,North California,2018-12-01
7795-MFQPV,1,United States,California,Riverside,92501,"34.0731, -117.4024",34.0731,-117.4024,Female,0,No,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.51,1665.94,No,0,25,4802,,-4.02,16.8,288.26,0.028,South California,2015-08-01
6077-BFJMJ,1,United States,California,Bakersfield,93301,"35.3776, -119.1042",35.3776,-119.1042,Female,0,No,No,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.51,617.69,Yes,1,21,2704,Long wait times,-5.25,12.92,242.44,0.04,Central California,2018-02-01
8912-HRJZX,1,United States,California,Bakersfield,93301,"35.2566, -119.0526",35.2566,-119.0526,Male,1,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.73,1388.48,No,0,10,4661,,-5.88,15.73,368.16,0.021,Central California,2016-08-01
8060-TQPOA,1,United States,California,Fresno,93701,"36.7331, -119.7176",36.7331,-119.7176,Female,0,Yes,No,52,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),70.02,3641.0,No,0,5,5163,,10.16,25.18,393.81,0.261,Central California,2016-10-01
9435-ZNWKC,1,United States,California,Oakland,94601,"37.9414, -122.2903",37.9414,-122.2903,Female,0,Yes,Yes,45,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,75.05,3396.1,No,0,33,5429,,22.9,32.76,164.47,0.167,North California,2017-05-01
8509-NYFMR,1,United States,California,Riverside,92501,"34.0239, -117.3807",34.0239,-117.3807,Female,0,No,No,60,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,60.89,3630.15,No,0,5,5659,,-3.47,34.16,470.41,0.174,South California,2016-02-01
2235-ZPETW,1,United States,California,San Francisco,94109,"37.7344, -122.4124",37.7344,-122.4124,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.21,4159.77,Yes,1,53,4670,Competitor offered higher download speeds,33.88,42.47,265.79,0.02,North California,2017-04-01
4362-PTDNO,1,United States,California,Oakland,94601,"37.834, -122.1603",37.834,-122.1603,Male,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.69,100.17,Yes,1,44,2000,Network reliability,-4.83,15.92,339.8,0.017,North California,2020-09-01
