CustomerID,Region,Segment,RFM_Segment,Contract,Tenure Months,Monthly Charges,MonthlyProfit,CLV,Churn Value,ChurnProbability
8666-AEOVY,South California,Platinum,Champions,One year,65,96.17,26.59,596.04,0,0.061896622306268
8092-XVIPQ,Central California,Silver,Champions,Month-to-month,65,66.66,13.06,142.62,0,0.0653996391402344
4166-XUNMU,North California,Silver,Loyal,Month-to-month,51,58.12,22.6,237.03,0,0.2283127186072049
2996-FKDLL,South California,Gold,Need Attention,Month-to-month,11,52.3,23.05,162.09,0,0.647019280586777
5547-MXHKT,North California,Gold,Need Attention,Two year,8,79.17,2.86,93.08,0,0.0839141253138406
3563-RZJGE,Central California,Standard,Loyal,Month-to-month,53,25.62,10.51,107.2,0,0.205218399571143
1100-HWGYY,North California,Silver,Champions,Month-to-month,53,80.24,21.19,243.6,0,0.2422300822526114
7138-ZKYOC,South California,Gold,Need Attention,Two year,14,79.55,-2.36,0.0,1,0.1300675613411816
8487-YXKCP,Central California,Gold,Need Attention,Month-to-month,12,73.04,20.3,147.13,1,0.6446774008299595
8811-VQUAQ,North California,Silver,Champions,Two year,57,62.5,11.13,388.66,0,0.032647494716483
1976-TBPYC,North California,Silver,Loyal,Month-to-month,36,74.51,18.33,127.58,1,0.7227499560496368
4838-BSYAO,Central California,Gold,Need Attention,One year,19,58.53,9.95,223.04,0,0.308329806209362
8137-AMDYN,Central California,Silver,Champions,Two year,61,87.65,5.73,200.09,0,0.0492932195096979
5687-ZUIQH,South California,Silver,Champions,Month-to-month,58,63.95,21.32,231.28,0,0.2711810737496891
5684-VYYMX,North California,Standard,Loyal,Month-to-month,46,25.31,1.99,20.87,0,0.2339409276504388
9030-OADRV,South California,Silver,Champions,Two year,63,82.0,11.4,398.09,0,0.0487725994107732
9204-GXVMJ,Central California,Standard,Loyal,Two year,37,18.41,-10.36,0.0,0,0.0156624241438173
5248-RVEID,South California,Gold,Need Attention,Month-to-month,12,86.99,40.08,330.9,1,0.7473851601723664
9433-KGFBM,North California,Standard,Champions,One year,67,25.91,0.58,13.5,0,0.0188302398118066
7946-IKQJT,North California,Gold,Need Attention,Two year,4,55.56,8.07,264.37,0,0.1072386164603721
3887-LZVOK,North California,Standard,Champions,Two year,69,55.19,-6.54,0.0,0,0.0120410367603843
9926-MIPKX,Central California,Platinum,Champions,One year,66,61.8,21.46,499.59,0,0.028878641055415
2905-BLYBV,South California,Standard,Loyal,Month-to-month,59,18.25,-13.58,0.0,0,0.2175406269215285
1005-OLETE,North California,Gold,Need Attention,Month-to-month,10,60.79,21.84,214.91,0,0.2602382389024807
4933-ONALR,Central California,Silver,Champions,Month-to-month,64,51.96,18.33,213.36,0,0.1677967123520334
5740-SUEUX,North California,Platinum,Loyal,Two year,54,70.48,21.08,722.45,0,0.0414941643438034
8541-WFQLZ,South California,Standard,Loyal,Month-to-month,40,24.69,-1.16,0.0,0,0.3519425352933152
8478-EYSOL,South California,Gold,Need Attention,One year,7,78.73,12.94,245.34,0,0.3279248197920328
5436-UTOZG,South California,Gold,Need Attention,Month-to-month,10,52.54,17.13,131.56,1,0.5581569810649792
4832-PEMVR,South California,Gold,Need Attention,Month-to-month,7,74.03,21.8,104.64,1,0.846380740627482
7393-EDLIA,Central California,Gold,Loyal,Month-to-month,16,71.14,10.43,78.6,1,0.6258957138690311
5978-TTCUJ,South California,Standard,Champions,One year,67,21.9,-5.58,0.0,0,0.0174570959780509
2401-MFRTS,North California,Platinum,Champions,One year,51,82.52,23.51,516.84,0,0.1374230636892735
2044-JMZOQ,South California,Standard,Loyal,Two year,55,49.35,-2.39,0.0,0,0.0283145717448915
4053-HUVBO,South California,Gold,Need Attention,Two year,16,57.84,8.34,291.23,0,0.0355015701592207
7996-EQMNP,South California,Bronze,Need Attention,Month-to-month,10,19.04,-0.94,0.0,0,0.4326936771568958
8850-CFIUP,Central California,Silver,Champions,Month-to-month,71,81.79,35.71,371.96,0,0.2356850839529334
2689-AZDAK,South California,Bronze,Need Attention,Month-to-month,10,54.62,4.32,29.13,1,0.6473894807911384
5978-GECKY,Central California,Gold,Need Attention,Two year,5,63.77,11.62,360.59,1,0.1976773629826684
2331-OFRBF,North California,Standard,Loyal,One year,47,18.25,-4.7,0.0,0,0.0524263722488839
1072-QSELH,South California,Standard,Champions,Month-to-month,65,24.4,-5.06,0.0,1,0.1505371105498355
1410-AYQRH,North California,Platinum,Loyal,Two year,52,47.89,17.55,597.68,1,0.029961750430769
3378-ULCMN,North California,Silver,Loyal,Month-to-month,53,63.0,28.12,303.02,0,0.2096634135271986
6128-NWGPX,Central California,Gold,Need Attention,One year,5,84.93,25.04,474.76,1,0.5902214545855793
9807-ZSCZA,North California,Silver,Champions,Month-to-month,71,62.0,21.25,228.99,0,0.1629676907271262
5956-LRUTF,South California,Gold,Loyal,Month-to-month,22,65.23,18.56,127.84,0,0.8093865173882111
7791-TAQDO,Central California,Bronze,Need Attention,Month-to-month,6,19.9,-7.9,0.0,1,0.522204889285474
3049-JHWXU,North California,Standard,Champions,One year,65,19.75,-5.19,0.0,0,0.0253706329119719
7502-JDOLH,South California,Gold,Need Attention,Two year,12,96.98,17.15,517.38,0,0.1769010616959838
3187-EVIXR,Central California,Standard,Loyal,One year,61,23.91,2.22,51.68,0,0.0530907196826716
2478-BKCYX,North California,Standard,Loyal,Month-to-month,62,18.85,-8.15,0.0,0,0.225461621894182
6913-HWQJW,South California,Gold,Need Attention,Month-to-month,12,68.08,20.85,181.14,1,0.5206887998907581
2887-ORXDH,Central California,Bronze,Need Attention,Two year,10,20.08,-1.94,0.0,0,0.0427085727783992
8558-MTUHI,North California,Gold,Need Attention,Month-to-month,2,73.7,33.9,206.65,1,0.8934547454803929
5487-AUDYU,South California,Silver,Loyal,Month-to-month,48,59.25,16.78,168.74,1,0.2976581262401672
4169-BULFL,Central California,Gold,Need Attention,Month-to-month,5,94.58,39.89,263.27,1,0.8025605129850255
9130-RRNDY,South California,Gold,Need Attention,One year,5,69.67,15.24,245.06,1,0.4374566767988179
7657-NSJTZ,South California,Bronze,Need Attention,Two year,4,20.3,-17.65,0.0,0,0.050635281553486
4103-ATWVZ,Central California,Silver,Champions,Month-to-month,63,56.07,13.44,152.57,0,0.1251701064754438
4123-XFPXX,South California,Standard,Champions,Two year,67,20.28,-9.53,0.0,0,0.0062824117486049
6585-OLWWG,North California,Silver,Champions,Two year,60,63.57,13.37,466.88,0,0.0089834108289564
2223-VVCMN,North California,Bronze,Need Attention,One year,8,45.89,2.26,40.9,0,0.3377550301287682
1382-RZFUC,Central California,Platinum,Champions,Two year,65,73.29,23.14,753.07,0,0.0385101990370499
2932-OYXYZ,South California,Silver,Champions,Month-to-month,67,85.5,36.0,341.28,0,0.3427129142232618
8203-JDVEN,Central California,Silver,Champions,One year,70,63.65,12.61,293.56,0,0.0263845068248247
7785-AXHFJ,Central California,Bronze,Need Attention,One year,13,25.42,-3.12,0.0,0,0.1223968858099604
5146-LEEMF,South California,Gold,Loyal,Month-to-month,25,62.58,4.63,41.56,1,0.3430274148338313
6782-XAAQA,South California,Bronze,Need Attention,Month-to-month,8,26.46,8.75,77.91,1,0.5449468987891489
6757-MLPXD,South California,Gold,Need Attention,Month-to-month,16,68.48,17.28,168.79,1,0.4674402490958858
2213-SBLMK,North California,Standard,Champions,Month-to-month,69,19.15,-1.87,0.0,0,0.1322689428496446
5796-CGAZV,South California,Standard,Loyal,Month-to-month,49,51.42,8.85,80.07,0,0.4129415239206225
3283-AHYVR,Central California,Gold,Need Attention,Month-to-month,9,65.97,27.92,260.66,1,0.3669589276494121
9304-ENUAL,Central California,Gold,Need Attention,Month-to-month,11,82.66,31.76,173.03,1,0.813453206144678
4198-EFZNC,Central California,Silver,Loyal,Month-to-month,50,69.97,23.14,192.71,1,0.6923540590148026
7142-PKKNY,North California,Silver,Loyal,Month-to-month,53,55.38,6.63,72.88,0,0.1857714934925764
7837-KGCFD,North California,Standard,Loyal,Month-to-month,52,18.25,-6.95,0.0,0,0.1638641371013437
8249-OAYDQ,Central California,Gold,Need Attention,Two year,11,69.09,4.94,172.5,0,0.026276916961504
1111-POXPM,South California,Bronze,Need Attention,Month-to-month,7,51.99,3.64,29.27,0,0.5343827328889795
5778-QKSNZ,South California,Standard,Loyal,Two year,46,21.6,-7.65,0.0,0,0.015988608584729
2745-SVSZL,North California,Silver,Loyal,Month-to-month,54,62.76,13.3,147.15,0,0.1951134724809389
5865-EJEUU,South California,Bronze,Loyal,Month-to-month,26,22.79,-9.34,0.0,0,0.5397174443511451
2737-UISYV,North California,Bronze,Need Attention,One year,8,26.91,-0.93,0.0,0,0.1757321245138196
2676-ECVOE,South California,Silver,Loyal,Two year,50,55.47,8.99,284.8,0,0.0225026957604428
6286-NPQEK,Central California,Standard,Loyal,Month-to-month,60,24.19,2.54,25.73,0,0.1166824545074857
7489-XGOYP,Central California,Silver,Champions,Two year,56,90.51,6.99,244.09,0,0.0407459843661919
3051-PAMOB,South California,Silver,Loyal,Month-to-month,53,50.99,13.08,116.46,1,0.304790760283199
2825-ZQLFD,Central California,Silver,Champions,Month-to-month,69,60.63,14.64,165.14,0,0.202478205809472
4852-OEULB,South California,Gold,Need Attention,Month-to-month,3,75.87,22.88,223.49,0,0.4646162577679818
2228-WIJFV,Central California,Bronze,Need Attention,Month-to-month,19,26.76,3.61,31.36,0,0.3681798906575786
8344-GSLEU,South California,Silver,Loyal,Two year,49,75.39,8.24,268.16,0,0.0539843352751473
1746-WAIFG,Central California,Silver,Loyal,Two year,51,81.03,11.65,391.72,1,0.1094800391247559
5321-TKNZM,North California,Platinum,Champions,Two year,58,74.9,17.02,583.31,0,0.0292452900527186
8129-KCGEX,South California,Standard,Loyal,Month-to-month,60,22.75,-4.63,0.0,0,0.1456633295128785
1239-VDDNC,Central California,Silver,Champions,One year,67,76.75,12.11,281.92,0,0.0564945793269686
1690-UBPDC,Central California,Gold,Need Attention,Month-to-month,11,57.57,16.74,126.15,0,0.6112758691671968
7024-KARZO,North California,Silver,Champions,Two year,56,56.0,10.76,364.12,0,0.0227379916951965
4426-VIPMS,North California,Standard,Champions,Month-to-month,65,18.95,-1.65,0.0,1,0.1721197797649096
5660-MKHMB,Central California,Silver,Champions,One year,60,63.15,13.56,300.06,0,0.0532933164250288
4057-BIJAH,North California,Standard,Loyal,Month-to-month,51,21.87,-4.21,0.0,0,0.1362042968737628
7045-ZQSRY,South California,Bronze,Need Attention,One year,4,18.25,-0.39,0.0,0,0.1646799890973363
9468-CMXWN,South California,Gold,Need Attention,Month-to-month,8,57.89,13.6,102.49,0,0.6344899951897378
4995-BMNQN,South California,Bronze,Need Attention,Month-to-month,9,25.73,3.63,27.36,1,0.6285990178001487
2942-ZFJNH,South California,Silver,Loyal,Month-to-month,51,66.7,15.6,118.68,1,0.4741975299615818
1617-PGWUL,Central California,Bronze,Need Attention,Month-to-month,8,19.73,-5.08,0.0,0,0.607417123001622
5173-YAJBD,North California,Gold,Need Attention,Month-to-month,4,91.42,27.51,161.76,1,0.8853122537505401
9274-CYUQT,Central California,Silver,Champions,One year,65,75.07,18.48,430.21,0,0.0747963905608786
2664-DJTHE,Central California,Silver,Loyal,Month-to-month,41,62.49,20.97,164.07,1,0.535394640108312
8065-QNKUT,South California,Silver,Champions,Two year,64,83.92,8.61,300.66,0,0.0402481514036007
4244-DWDLX,North California,Standard,Champions,Two year,57,51.14,2.79,97.43,0,0.0082384591118004
4755-VMTPH,Central California,Gold,Loyal,One year,18,75.44,20.26,410.39,0,0.3159132853055609
9046-MLRYW,Central California,Silver,Champions,Month-to-month,66,72.63,17.27,147.55,1,0.5083336546680913
4542-GIGHL,North California,Silver,Champions,Month-to-month,66,73.54,15.01,129.33,0,0.4245307551212092
1190-NWLCK,North California,Silver,Loyal,Month-to-month,56,46.92,14.77,140.02,1,0.4116944865751876
4008-PGHTE,Central California,Standard,Loyal,Month-to-month,61,26.32,-0.52,0.0,0,0.1322761698190324
9392-HVCIJ,North California,Silver,Champions,Two year,63,83.38,3.23,107.91,0,0.0592595128882303
5101-CGWYL,North California,Gold,Need Attention,Month-to-month,8,74.7,28.44,136.51,1,0.9219477075702066
2068-HYXVW,Central California,Bronze,Need Attention,One year,3,19.24,-6.84,0.0,0,0.289809720702176
7403-QUQIQ,North California,Silver,Champions,One year,62,68.08,11.75,273.54,0,0.0896491259463884
3662-QJMEY,Central California,Gold,Need Attention,Month-to-month,9,73.22,22.71,143.35,0,0.8263328898100679
7716-CMLXT,North California,Silver,Champions,Month-to-month,68,76.13,30.55,313.81,0,0.3138188651017038
8904-MESFQ,North California,Silver,Champions,Month-to-month,56,49.01,11.26,104.31,0,0.2393114655817098
4695-JDURI,Central California,Bronze,Need Attention,One year,2,18.25,-8.15,0.0,0,0.1344106539058702
7637-ZSYMJ,South California,Bronze,Need Attention,Month-to-month,2,26.11,-3.38,0.0,1,0.570725714815548
8588-RPQZR,Central California,Standard,Champions,One year,70,24.63,2.54,59.13,0,0.0218092668968897
8338-ASIDH,South California,Silver,Champions,Month-to-month,63,54.8,13.54,157.61,0,0.0651125972585235
8492-VHEKI,Central California,Silver,Loyal,Month-to-month,54,69.15,23.1,197.37,0,0.4832013152215275
5164-UIECR,Central California,Silver,Champions,One year,55,73.99,8.2,187.35,0,0.0697841249046355
2794-FUCQA,Central California,Gold,Need Attention,Month-to-month,7,47.76,14.22,126.61,0,0.4195335740549676
9484-SVRKZ,South California,Silver,Champions,Month-to-month,68,83.1,21.77,215.78,0,0.2494453468516537
8075-COOHL,South California,Gold,Need Attention,One year,10,77.42,15.1,238.46,0,0.4895499178445192
9774-CYSCH,South California,Silver,Champions,Month-to-month,53,92.12,34.7,346.44,0,0.2403348009425776
8553-SCDYE,South California,Gold,Need Attention,Two year,9,74.8,11.04,316.36,0,0.226027136139213
6616-ZEBVY,Central California,Gold,Need Attention,One year,3,81.25,24.88,428.73,0,0.4942726747899282
5641-GBXUX,Central California,Standard,Loyal,Month-to-month,51,21.17,-6.73,0.0,0,0.2258766662197234
8094-LMJTC,South California,Standard,Loyal,Month-to-month,55,26.24,-9.94,0.0,1,0.1514300059601162
1361-YIARK,North California,Silver,Loyal,Month-to-month,54,77.24,39.95,332.7,1,0.4780666667874591
3075-LLPYW,Central California,Bronze,Need Attention,Month-to-month,20,19.73,2.34,17.3,0,0.5213588793375922
8439-MODOR,South California,Platinum,Champions,Two year,71,80.85,20.32,674.46,0,0.0505241497695868
8982-BWNCZ,Central California,Gold,Need Attention,Month-to-month,11,70.66,13.14,106.59,1,0.4682263220024489
5189-KEBCG,North California,Gold,Need Attention,Month-to-month,0,56.8,22.88,152.66,1,0.7647398209327799
3631-MPZUM,Central California,Silver,Loyal,Month-to-month,45,51.45,10.42,110.04,0,0.2649957965859894
9211-OKFKB,North California,Silver,Champions,Month-to-month,57,69.14,24.31,272.47,0,0.1769447487616528
2379-YFOCP,South California,Gold,Need Attention,Two year,4,64.39,9.22,248.28,0,0.313601892284413
9782-LDATC,South California,Gold,Need Attention,Month-to-month,5,64.27,19.81,132.17,1,0.7906782920027401
3859-VNWWR,North California,Gold,Need Attention,Month-to-month,12,69.95,35.18,249.92,1,0.8340318213037062
9424-AGHXQ,Central California,Bronze,Need Attention,One year,10,18.25,-10.42,0.0,0,0.1124353424950653
3268-FUWAJ,South California,Silver,Loyal,One year,52,56.42,10.92,238.49,1,0.0436730043139134
5816-GSTVU,South California,Silver,Loyal,Month-to-month,41,59.24,12.4,129.16,0,0.193204446011946
8569-JHIWQ,North California,Standard,Champions,Two year,70,22.62,-11.59,0.0,0,0.0149954686857787
3912-SGGAZ,Central California,Gold,Need Attention,One year,3,64.38,21.44,440.46,0,0.1866569472389228
3121-TDARC,Central California,Silver,Loyal,Month-to-month,42,85.3,30.73,247.07,0,0.4491874512397822
2302-IPADI,Central California,Gold,Need Attention,Month-to-month,8,73.17,27.8,193.49,1,0.7875431293116816
7339-CHFIG,North California,Gold,Need Attention,One year,7,51.28,9.88,207.24,0,0.2843128714765054
6762-BYGZS,North California,Silver,Loyal,Two year,45,54.66,8.06,281.46,0,0.0155277859146673
4215-HYZPB,South California,Bronze,Need Attention,Two year,14,23.25,1.36,43.08,0,0.0481771978608788
9157-MAUAJ,North California,Silver,Champions,Month-to-month,66,75.65,25.41,229.91,0,0.2643897507947596
1671-LUDDY,North California,Silver,Loyal,Two year,46,70.96,6.68,211.62,0,0.0508406635180527
2589-CPHYE,North California,Silver,Champions,Month-to-month,58,87.21,33.53,313.04,1,0.5442165218871505
6103-XTAED,North California,Gold,Need Attention,Month-to-month,1,70.29,17.41,152.51,1,0.717347766581523
9226-FBJHE,North California,Silver,Champions,Month-to-month,70,69.0,17.44,169.1,0,0.4015854894167358
5083-XFZRJ,Central California,Gold,Loyal,Two year,17,71.04,19.92,613.85,0,0.2176881139783552
7108-JFGAQ,South California,Gold,Loyal,One year,19,77.83,14.98,275.39,0,0.3118801596916165
1668-FABXA,North California,Standard,Loyal,Month-to-month,37,19.5,2.11,22.89,0,0.1946794770088226
6594-IDHCI,North California,Gold,Need Attention,Month-to-month,17,75.26,23.98,134.1,1,0.8510031604178288
8357-QVSYC,North California,Silver,Loyal,Month-to-month,61,65.74,25.91,228.84,0,0.3345048376196183
2433-KNUDC,Central California,Standard,Loyal,One year,49,24.5,-1.34,0.0,0,0.0490822532557376
8159-OKFSU,North California,Standard,Need Attention,One year,50,20.6,-7.58,0.0,0,0.1045479753319797
1272-BUWFS,South California,Gold,Need Attention,Month-to-month,10,58.84,15.46,103.15,1,0.7621804455227981
8584-CEDUU,Central California,Bronze,Need Attention,Two year,11,21.01,-0.78,0.0,0,0.0819846426899651
2206-ERXUE,South California,Platinum,Champions,Two year,64,76.96,21.54,752.18,0,0.0433320780530752
4475-BGOIP,Central California,Silver,Champions,One year,62,69.73,16.74,329.44,0,0.1125655040005752
3669-OQFBI,Central California,Silver,Loyal,Month-to-month,49,77.99,23.05,215.19,0,0.3485192853899723
1372-EHIHB,South California,Gold,At Risk,Month-to-month,6,76.31,19.75,123.24,1,0.8963714727808472
2593-WSLAJ,Central California,Standard,Loyal,Two year,58,26.53,-7.98,0.0,0,0.0091798964069595
9317-VTGKA,South California,Silver,Loyal,One year,60,58.8,18.89,439.76,0,0.0375970486750429
8729-CQHOV,South California,Gold,At Risk,One year,2,70.77,21.54,383.58,0,0.3331990691434034
3816-ARNDB,Central California,Standard,Need Attention,Month-to-month,40,25.83,-2.8,0.0,0,0.3956407344116519
5723-PDPLD,South California,Silver,Champions,Month-to-month,65,73.81,18.52,143.57,1,0.4998228723103726
6545-QERFP,North California,Platinum,Loyal,Two year,60,61.92,17.67,605.59,0,0.0126680959513733
8318-YGICZ,South California,Gold,Need Attention,One year,12,81.32,26.06,392.78,1,0.6423923592829631
3975-UYMSM,South California,Gold,Need Attention,Month-to-month,14,82.24,10.61,89.12,0,0.515938949399334
6178-GVDRX,South California,Platinum,Champions,Two year,68,68.97,15.28,533.58,0,0.0116679582392818
8299-TRYWH,North California,Bronze,Need Attention,Two year,17,54.66,-1.99,0.0,0,0.0905476732403586
6615-LGVBD,South California,Bronze,At Risk,Month-to-month,7,46.21,2.78,19.15,0,0.7013512855595003
